Key,Type,Source,ko,en,es,zh-cn,zh-tw
1010202,Default text,RelicSet_Name_202,세 명의 악신 중 하나의 뿔 2,Deva's Horn 2,Cuerno de Deva 2,三个恶神之一的角2,三個惡神中的其中一支角2
1010203,Default text,RelicSet_Name_203,보라색으로 영롱하게 빛나는 돌 2,Purple Stone 2,Piedra morada 2,泛紫的玲珑璀璨的石头2,泛著紫光玲瓏的發光石2
1010204,Default text,RelicSet_Name_204,아주 멋 옛날 하늘에서 썼다는 안경 2,Sky Glass 2,Vidrio celeste 2,很久以前在天空佩戴的眼镜2,非常帥氣在天上戴過的眼鏡2
1010205,Default text,RelicSet_Name_205,단 한 번도 열리지 않은 자물쇠 2,Permanent Lock 2,Bloqueo permanente 2,从未开启过的锁2,從未開啟過的鎖2
1010206,Default text,RelicSet_Name_206,촉감이 고급스러운 2,Delicate Touch 2,Toque delicado 2,有高档触感的2,有高檔觸感的2
1010207,Default text,RelicSet_Name_207,혼자 옮길 수 없는 2,Team Move 2,Maniobra de equipo 2,独自无法搬动的2,無法獨自搬動的2
1010208,Default text,RelicSet_Name_208,향기가 나는 동전 2,Fragrant Coin 2,Moneda fragante 2,充满香气的硬币2,充滿香氣的硬幣2
1010209,Default text,RelicSet_Name_209,패배를 모른다 2,Undefeatable 2,Imbatible 2,不知败北2,從未了解失敗2
1010210,Default text,RelicSet_Name_210,가장 갖고 싶은 것 2,Core Motivation 2,Motivación principal 2,最想拥有的2,最想擁有的2
1010211,Default text,RelicSet_Name_211,오파츠의 결정체 2,Gem Out of Water 2,Gema fuera del agua 2,欧帕兹的结晶2,歐帕茲的結晶2
1010212,Default text,RelicSet_Name_212,절대 보안 2,Certain Security 2,Un poco de seguridad 2,绝对安全2,絕對安全2
1010213,Default text,RelicSet_Name_213,별을 마시는 투사 2,Astral Fighter 2,Peleador astral 2,喝星的斗士2,飲下星星的鬥士2
1010214,Default text,RelicSet_Name_214,유물을 찾는 눈 2,Eyes of Gilt 2,Ojos dorados 2,寻找遗物的眼睛2,尋找遺物的眼睛2
1010215,Default text,RelicSet_Name_215,미지의 생명체 2,Cryptid 2,Críptido 2,未知生命体2,未知生命體2
1010216,Default text,RelicSet_Name_216,보라색 하늘 2,Purple Sky 2,Cielo morado 2,紫色天空2,紫色天空2
1010217,Default text,RelicSet_Name_217,이국의 물건 2,Far-off Item 2,Artículo lejano 2,异国物品2,異國物品2
1010218,Default text,RelicSet_Name_218,신기한 친구들 2,Strange Friends 2,Amigos extraños 2,神奇的朋友们2,神奇的朋友們2
1010219,Default text,RelicSet_Name_219,번쩍번쩍 빛나는 2,Brilliant Light 2,Luz brillante 2,闪闪发光的2,一閃一閃亮晶晶的2
1010220,Default text,RelicSet_Name_220,기술과 지식의 대결 2,Tech Evolution 2,Evolución tecnológica 2,技术和知识的对决2,技巧和知識的對決2
1010221,Default text,RelicSet_Name_221,부서지지 않는 2,Steadfast 2,Inquebrantable 2,不会破碎的2,不會破碎的2
1010222,Default text,RelicSet_Name_222,이야기 모음 2,Anthology 2,Antología 2,故事集锦2,故事集錦2
1010223,Default text,RelicSet_Name_223,겨우겨우 발견된 2,Obscurity 2,Oscuridad 2,好不容易发现的 2,好不容易發現的2
1010224,Default text,RelicSet_Name_224,정체는 밝혀진 2,Revelation 2,Revelación 2,找到真面目的2,原形畢露的2
1010225,Default text,RelicSet_Name_225,크고도 작은 2,Big and Small 2,Grande y pequeño 2,庞大却微小的2,龐大卻微小的2
1010226,Default text,RelicSet_Name_226,꿈의 수집품 2,Fantasy Codex 2,Códice de fantasía 2,梦之收集品2,夢的收集品2
1010227,Default text,RelicSet_Name_227,동쪽의 전설 2,Eastern Legend 2,Leyenda oriental 2,东方传说2,東方的傳說2
1010228,Default text,RelicSet_Name_228,서쪽의 전설 2,Western Legend 2,Leyenda occidental 2,西方传说2,西方的傳說2
1010229,Default text,RelicSet_Name_229,남쪽의 전설 2,Southern Legend 2,Leyenda del sur 2,南方传说2,南方的傳說2
1010230,Default text,RelicSet_Name_230,북쪽의 전설 2,Northern Legend 2,Leyenda del norte 2,北方传说2,北方的傳說2
1010231,Default text,RelicSet_Name_231,고대 문화의 시작 3,The Progenitor 3,El progenitor 3,古代文化的开始3,古代文化的開始3
1010232,Default text,RelicSet_Name_232,마음을 담는 항아리 3,Jar of Hearts 3,Frasco de corazones 3,心意满满的缸子3,心意滿滿的罈子3
1010233,Default text,RelicSet_Name_233,별을 보며 차 한 잔 3,Starlit Tea 3,Té de luz estelar 3,观星喝茶3,觀星品茶3
1010234,Default text,RelicSet_Name_234,궁금한 건 참을 수 없다 3,Forever Curious 3,Curiosidad infinita 3,忍不住好奇的东西3,無法忍受的好奇心3
1010235,Default text,RelicSet_Name_235,끝내 열리지 않았다 3,Last to Fall 3,Quien cae al final 3,终究还是没打开3,最終還是沒有打開3
1010236,Default text,RelicSet_Name_236,물고기와 강아지 3,Fish and Puppy 3,Pescado y cachorro 3,鱼和狗3,魚與狗3
1010237,Default text,RelicSet_Name_237,초식 전갈 3,Veggie Scorpion 3,Escorpión vegetariano 3,草食蝎子3,草食蠍子3
1010238,Default text,RelicSet_Name_238,유혹 3,Temptation 3,Tentación 3,诱惑3,誘惑3
1010239,Default text,RelicSet_Name_239,황금알을 낳는 잉어 3,Golden-egg Carp 3,Carpa de los huevos de oro 3,下黄金蛋的鲤鱼3,生下黃金卵的鯉魚3
1010240,Default text,RelicSet_Name_240,선과 악을 나란히 3,Good and Evil 3,Bien y mal 3,善恶共存3,善惡共存3
1010241,Default text,RelicSet_Name_241,한때는 빛이 났으리라 3,Glory Days 3,Días de gloria 3,曾闪耀一时3,曾經閃耀過3
1010242,Default text,RelicSet_Name_242,왕가의 평화 3,Royal Peace 3,Paz real 3,王室和平3,王室的和平3
1010243,Default text,RelicSet_Name_243,누구나 흙으로 돌아간다 3,Dust to Dust 3,Polvo al polvo 3,人生最终归于尘土3,人生最終歸於塵土3
1010244,Default text,RelicSet_Name_244,어울리지 않는 한 쌍3,Rare Pair 3,Par raro 3,不般配的一对3,不相配的一對3
1010245,Default text,RelicSet_Name_245,어디에 담을까? 3,Room For One 3,Espacio para uno 3,放到哪里？3,要放在哪裡呢？3
1010246,Default text,RelicSet_Name_246,쏘고 베고 찌르고 3,Near and Afar 3,De cerca y de lejos 3,射、砍、刺3,射、砍、刺3
1010247,Default text,RelicSet_Name_247,미래를 통해 본 것 3,Future Sight 3,Mirada al futuro 3,透过未来看到的3,透過未來所看到的3
1010248,Default text,RelicSet_Name_248,찬란했던 과거 3,A Brilliant Past 3,Un pasado brillante 3,灿烂的过往3,燦爛的過往3
1010249,Default text,RelicSet_Name_249,눈부시던 왕궁 3,Palace of Old 3,Palacio antiguo 3,闪耀的王宫3,耀眼的王宮3
1010250,Default text,RelicSet_Name_250,아무리 담아도 부족한 3,Bottomless Pit 3,Pozo sin fondo 3,怎么装也不够3,怎麼裝也不夠的3
1010251,Default text,RelicSet_Name_251,풍족한 시작 3,Rich Beginnings 3,Comienzos afortunados 3,丰饶的开始3,豐富的開始3
1010252,Default text,RelicSet_Name_252,운치 있는 두근거림 3,Elegant Joy 3,Dicha elegante 3,有韵味的心动3,很有感覺的悸動3
1010253,Default text,RelicSet_Name_253,더욱 더 궁금한 3,Curiouser Still 3,Curiosidad al máximo 3,更加好奇 3,更加好奇3
1010254,Default text,RelicSet_Name_254,취미를 모아보자 3,Hobby Collector 3,Coleccionista 3,收集兴趣3,收集興趣吧3
1010255,Default text,RelicSet_Name_255,풍족함을 보여주다 3,Show of Wealth 3,Muestra de riqueza 3,展示丰饶3,展示豐饒的樣子3
1010256,Default text,RelicSet_Name_256,어울릴 수 있을까? 3,Tenuous Alliance 3,Alianza frágil 3,能般配吗？3,能合適嗎？3
1010257,Default text,RelicSet_Name_257,"지혜로운 뼈, 그리고 뼈 3",Wise Bones 3,Huesos sabios 3,智慧之骨，以及骨头3,智慧的骨頭，以及骨頭3
1010258,Default text,RelicSet_Name_258,몰락하지 않는 왕가 3,Eternal Kingdom 3,Reino eterno 3,不没落的王室3,不會沒落的王室3
1010259,Default text,RelicSet_Name_259,무엇이든 모아봅시다 3,Miscellanea 3,Varios 3,先随便收集看看3,先隨便收集看看3
1010260,Default text,RelicSet_Name_260,"사냥, 그리고 더 많은 사냥 3",The Hunt Goes On 3,La cacería continúa 3,捕猎，以及更多的捕猎3,狩獵，以及更多的狩獵3
1010261,Default text,RelicSet_Name_261,세 가지 신기 3,Three Wonders 3,Tres maravillas 3,三种神器3,三大神器3
1010262,Default text,RelicSet_Name_262,"빛났고, 몰락했다 3",Rise and Shine 3,Levántate y brilla 3,灿烂过，也没落过3,輝煌，沒落3
1010263,Default text,RelicSet_Name_263,빛이 나는 유물 3,Gleaming Relic 3,Reliquia reluciente 3,闪亮的遗物3,閃亮的遺物3
1010264,Default text,RelicSet_Name_264,제사장과 금덩어리 3,Saintly Gold 3,Oro sagrado 3,祭司长和金块3,祭祀長和金塊3
1010265,Default text,RelicSet_Name_265,"궁금하게, 운치 있게 3",Inquisitive Invite 3,Invitación inquisitiva 3,让人好奇，也要有韵味3,令人好奇，別有韻味3
1010266,Default text,RelicSet_Name_266,보물로 꽉 찬 상자? 3,Supposed Fortune 3,Presunta fortuna 3,装满宝物的箱子？3,裝滿寶物的箱子？3
1010267,Default text,RelicSet_Name_267,금으로 만들어진 3,Gilded Object 3,Objeto dorado 3,用黄金制成的3,用黃金打造的3
1010268,Default text,RelicSet_Name_268,누구나 갖고 싶은 3,Centerpiece 3,Pieza central 3,谁都想要的3,誰都想要的3
1010269,Default text,RelicSet_Name_269,걸다 지쳐 상자로 3,Jewelry Box 3,Joyero 3,戴累了，放到箱子里3,戴累了，放回箱子裡3
1010270,Default text,RelicSet_Name_270,알 수 없는 조합 3,Odd Couple 3,Pareja extraña 3,未知组合3,未知的組合3
1010271,Default text,RelicSet_Name_271,잊힌 무기들 3,Lost Armory 3,Armería perdida 3,被遗忘的武器3,被遺忘的武器3
1010272,Default text,RelicSet_Name_272,고대유물을 모아보자 3,Old Collection 3,Colección vieja 3,收集古代遗物吧3,收集古代遺物吧3
1010273,Default text,RelicSet_Name_273,빛을 모아보자 3,Lightbringer 3,Portaluz 3,收集光芒吧3,收集光芒吧3
1010274,Default text,RelicSet_Name_274,마법 도구 3,Magic Tool 3,Herramienta mágica 3,魔法工具3,魔法工具3
1010275,Default text,RelicSet_Name_275,신기한 친구들 3,Strange Friends 3,Amigos extraños 3,神奇的朋友们3,神奇的朋友們3
1010276,Default text,RelicSet_Name_276,좀처럼 보기 힘든 3,Rare Sight 3,Mirada extraña 3,非常罕见的3,非常罕見的3
1010277,Default text,RelicSet_Name_277,찾을 수 있으면 찾아보자 3,One Piece 3,Un doblón 3,能找得到就找找看吧3,找得到的話就找找看吧3
1010278,Default text,RelicSet_Name_278,고대의 기원 3,Ancient Origin 3,Origen ancestral 3,古代起源3,古代起源3
1010279,Default text,RelicSet_Name_279,어인의 눈물 3,Merfolk Tears 3,Lágrimas de la gente del agua 3,渔人的眼泪3,人魚的眼淚3
1010280,Default text,RelicSet_Name_280,금붙이와 독수리 3,Golden Eagle 3,Águila dorada 3,金饰品和老鹰3,金飾與老鷹3
1010281,Default text,RelicSet_Name_281,엽전과 상자 3,Lines of Brass 3,Líneas metálicas 3,铜钱和箱子3,銅錢和箱子3
1010282,Default text,RelicSet_Name_282,보내고 받고 3,Alpha and Omega 3,Alfa y Omega 3,送出，收下3,發送和接收3
1010283,Default text,RelicSet_Name_283,대마법사와 삼위일체 3,Archmage's Things 3,Cosas del archimago 3,大魔法师和三位一体3,大魔法師和三位一體3
1010284,Default text,RelicSet_Name_284,고급 유물 모음 3,Rare Relics 3,Reliquias raras 3,高级遗物集合3,高級遺物集合3
1010285,Default text,RelicSet_Name_285,우리 어울리나요? 3,Beauty Box 3,Cofre de belleza 3,我们般配吗？3,我們適合嗎？3
1010286,Default text,RelicSet_Name_286,고대 유물 모음 3,Aged Compendium 3,Compendio envejecido 3,古代遗物集合3,古代遺物集合3
1010287,Default text,RelicSet_Name_287,명성이 높은 유물 3,Infamous Artifact 3,Artefacto infame 3,名声大噪的遗物3,大名鼎鼎的遺物3
1010288,Default text,RelicSet_Name_288,수수께끼 3,A Riddle 3,Un acertijo 3,谜语3,謎語3
1010289,Default text,RelicSet_Name_289,완벽한 두 쌍3,Coverage 3,Cobertura 3,完美的两对3,完美的兩對3
1010290,Default text,RelicSet_Name_290,부의 상징 3,Affluent Symbol 3,Símbolo próspero 3,富的象征3,富裕的象徵3
1010291,Default text,RelicSet_Name_291,바다와 땅의 이야기 3,Of Land and Sea 3,De la tierra y el mar 3,大海与大地的故事3,海與陸的故事3
1010292,Default text,RelicSet_Name_292,이야기를 모으다 3,Old Stories 3,Viejas historias 3,收集故事3,收集故事3
1010293,Default text,RelicSet_Name_293,뜨거운 한 잔 3,Shaped Stars 3,Estrellas formadas 3,一杯热的3,一杯熱熱的3
1010294,Default text,RelicSet_Name_294,"녹지 않는 금, 뜨거운 자루 3",All That Glitters 3,Todo lo que brilla 3,不化的黄金，火热的袋子3,融不掉的黃金，火熱的袋子3
1010295,Default text,RelicSet_Name_295,무섭고도 귀여운 3,Scary and Cute 3,Temible y adorable 3,恐怖又可爱的3,恐怖又可愛的3
1010296,Default text,RelicSet_Name_296,재료만 알려진 3,Trail Markers 3,Señalización de ruta 3,只知道材料的3,只知道材料的3
1010297,Default text,RelicSet_Name_297,피하고 모으고 3,The Jagged Path 3,El camino escarpado 3,躲开，收集3,躲避，收集3
1010298,Default text,RelicSet_Name_298,익숙하고 그리운 무언가 3,Familiar Comforts 3,Comodidades familiares 3,熟悉且怀念的某物3,熟悉且懷念的某物3
1010299,Default text,RelicSet_Name_299,미묘하게 애정을 담은 3,Subtle Affection 3,Afecto discreto 3,满怀微妙爱意的3,滿懷微妙愛意的3
1010300,Default text,RelicSet_Name_300,마력을 느껴보자 3,Magical Feeling 3,Corazonada mágica 3,感受魔力吧3,感受魔力吧3
1010301,Default text,RelicSet_Name_301,넓디넓은 대지 3,Vast Lands 3,Extensas tierras 3,广阔的大地3,廣闊的大地3
1010302,Default text,RelicSet_Name_302,이야기가 궁금한 것들 3,Stories Untold 3,Historias jamás contadas 3,感到好奇的故事3,感到好奇的故事3
1010303,Default text,RelicSet_Name_303,좀처럼 모이지 않는 유물 3,Evasive Prize 3,Premio esquivo 3,收集一直没有进展的遗物3,難以收集的遺物3
1010304,Default text,RelicSet_Name_304,잘 알려진 3,Known to Man 3,Todo el mundo lo sabe 3,著名的3,著名的3
1010305,Default text,RelicSet_Name_305,"기원을 알지만, 사용법은 모르는 3",Unknown Use 3,Uso desconocido 3,虽知晓起源，但不懂使用方法3,知曉起源，但不知道使用方法的3
1010306,Default text,RelicSet_Name_306,이어지지 않는 무언가 3,Disassociate 3,Disociación 3,无法相连的某物3,無法相連的某物3
1010307,Default text,RelicSet_Name_307,붉은 대지 3,Red Earth 3,Tierra roja 3,赤红大地3,紅色大地3
1010308,Default text,RelicSet_Name_308,한 번도 모인 적 없는 3,Never Together 3,Nunca juntos 3,收集从未有进展的3,從未收集過的3
1010309,Default text,RelicSet_Name_309,미스터리 시리즈 3,Mystery Series 3,Serie de misterios 3,神秘系列3,神秘系列3
1010310,Default text,RelicSet_Name_310,궁금한 모임 3,Unusual Gathering 3,Reunión inusual 3,好奇的聚会3,令人好奇的聚會3
1010311,Default text,RelicSet_Name_311,유용하고도 신묘한 물건 3,Quirky but Useful 3,Extravagante pero útil 3,实用且奇妙的物品3,實用且奇妙的物品3
1010312,Default text,RelicSet_Name_312,별을 담아 마시자 3,Drink the Stars 3,Bebe las estrellas 3,放入星星喝下去3,裝著星星喝下吧3
1010313,Default text,RelicSet_Name_313,고귀한 투사의 투구 3,Cap of Nobility 3,Gorro de nobleza 3,高贵的斗士头盔3,高貴的鬥士頭盔3
1010314,Default text,RelicSet_Name_314,상상할 수 없는 힘을 가진 눈 3,Effervescent Eyes 3,Ojos efervescentes 3,拥有超级力量的眼睛3,擁有超級力量的眼睛3
1010315,Default text,RelicSet_Name_315,유물 담는 유물 3,Recursive Relic 3,Reliquia recursiva 3,放入遗物的遗物3,遺物裝著遺物3
1010316,Default text,RelicSet_Name_316,거대할수록 가치가 높은 3,Bigger is Better 3,"Más grande, mejor 3",越巨大，越有价值3,越大越有價值的3
1010317,Default text,RelicSet_Name_317,세 명의 악신 중 하나의 뿔 3,Deva's Horn 3,Cuerno de Deva 3,三个恶神之一的角3,三個惡神中的其中一支角3
1010318,Default text,RelicSet_Name_318,보라색으로 영롱하게 빛나는 돌 3,Purple Stone 3,Piedra morada 3,泛紫的玲珑璀璨的石头3,泛著紫光玲瓏的發光石3
